Time Stamp,CAN ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Flag
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,2,6a,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0a,80,0,ff,15,80,2,6,Normal
1478193194,131,8,20,80,0,0,3d,7f,2,da,Normal
1478193194,140,8,0,0,0,0,0a,12,22,94,Normal
1478193194,350,8,5,20,c4,68,77,0,0,fe,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,72,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,6c,0c,0,Normal
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,4,24,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,05f0,2,1,0,Normal,,,,,,
1478193194,130,8,0d,80,0,ff,13,80,4,c3,Normal
1478193194,131,8,0,80,0,0,27,7f,4,ec,Normal
1478193194,140,8,0,0,0,0,0e,33,24,e5,Normal
1478193194,350,8,5,20,e4,68,77,0,0,de,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,690,8,0,0,1,0,a0,2,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,5f,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,1f,e0,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7e,7,Normal
1478193194,02a0,8,0,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,40,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8c,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,6,1e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0a,80,0,ff,27,80,6,59,Normal
1478193194,131,8,f7,7f,0,0,2c,7f,6,78,Normal
1478193194,140,8,0,0,0,0,12,0f,26,7b,Normal
1478193194,350,8,5,20,4,68,77,0,0,3e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,59,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,59,0c,0,Normal
1478193194,316,8,5,1f,e0,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7e,18,Normal
1478193194,02a0,8,20,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,86,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8a,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,7,3,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,8,80,0,ff,29,80,7,f7,Normal
1478193194,131,8,f2,7f,0,0,27,7f,7,d1,Normal
1478193194,140,8,0,0,0,0,14,13,27,a0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,14,68,77,0,0,2e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,56,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,440,8,ff,0,0,0,ff,56,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,1f,e0,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7e,29,Normal
1478193194,02a0,8,40,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,86,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,545,8,d8,0,0,8a,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,8,b8,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,05f0,2,1,0,Normal,,,,,,
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,34,68,77,0,0,0e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,4c,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,440,8,ff,0,0,0,ff,4c,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,1f,d4,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7f,6,Normal
1478193194,02a0,8,0,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,86,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8b,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,0a,82,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,fd,7f,0,ff,f9,7f,0a,1b,Normal
1478193194,131,8,ee,7f,0,0,25,7f,0a,51,Normal
1478193194,140,8,0,0,0,0,1a,33,2a,5d,Normal
1478193194,350,8,5,20,44,68,78,0,0,71,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,45,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,45,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,1f,d4,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7f,17,Normal
1478193194,02a0,8,20,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,86,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8a,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,0b,9f,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,fe,7f,0,ff,f5,7f,0b,eb,Normal
1478193194,131,8,5,80,0,0,30,7f,0b,f1,Normal
1478193194,140,8,0,0,0,0,1c,7,2b,a9,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,54,68,77,0,0,6e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,41,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,41,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,1f,d4,0c,1f,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,1f,24,30,8,94,7f,28,Normal
1478193194,02a0,8,40,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,86,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8c,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,8,0c,cc,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,1,80,0,ff,fc,7f,0c,c7,Normal
1478193194,131,8,0e,80,0,0,48,7f,0c,d3,Normal
1478193194,140,8,0,0,0,0,1e,0d,2c,3b,Normal
1478193194,350,8,5,20,64,68,77,0,0,5e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,3d,0c,0,Normal
1478193194,00a0,8,50,84,d4,0c,0,20,2,0,Normal
1478193194,00a1,8,8b,87,0,0,1f,0,0,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,3d,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,440,8,ff,0,0,0,ff,37,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c4,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,13,20,24,30,8,94,81,5,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,94,68,77,0,0,ae,Normal
1478193194,260,8,13,20,24,30,8,94,81,27,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,2a,0c,0,Normal
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,9,2,26,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0f,80,0,ff,15,80,2,32,Normal
1478193194,131,8,0,80,0,0,2c,7f,2,22,Normal
1478193194,140,8,0,0,0,0,6,21,22,8b,Normal
1478193194,350,8,5,20,c4,68,77,0,0,fe,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,27,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,440,8,ff,0,0,0,ff,27,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,80,16,Normal
1478193194,02a0,8,20,0,95,1c,97,2,bd,0,Normal
1478193194,316,8,5,20,c4,0c,20,1e,0,70,Normal
1478193194,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8b,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,2,8,0,0,0,0,0,9,3,3b,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,130,8,0f,80,0,ff,0b,80,3,3e,Normal
1478193194,131,8,0,80,0,0,2b,7f,3,b5,Normal
1478193194,140,8,0,0,0,0,8,28,23,89,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,05f0,2,1,0,Normal,,,,,,
1478193194,350,8,5,20,d4,68,77,0,0,ee,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,10,40,60,ff,78,27,0c,0,Normal
1478193194,440,8,ff,0,0,0,ff,27,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c8,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,80,27,Normal
1478193194,02a0,8,40,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,57,0,8c,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,9,4,68,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0e,80,0,ff,14,80,4,ae,Normal
1478193194,131,8,fb,7f,0,0,38,7f,4,e7,Normal
1478193194,140,8,0,0,0,0,0a,26,24,36,Normal
1478193194,350,8,5,20,e4,68,77,0,0,de,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,25,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,25,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c8,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7e,39,Normal
1478193194,02a0,8,60,0,95,1c,97,2,bd,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,22,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,22,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c8,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7d,7,Normal
1478193194,02a0,8,0,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,dc,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,545,8,d8,0,0,8a,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,9,6,52,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,7,80,0,ff,2c,80,6,3f,Normal
1478193194,131,8,ee,7f,0,0,3d,7f,6,d9,Normal
1478193194,140,8,0,0,0,0,0e,29,26,a9,Normal
1478193194,350,8,5,20,4,68,77,0,0,3e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,24,0c,0,Normal
1478193194,00a0,8,52,84,c8,0c,0,20,2,0,Normal
1478193194,00a1,8,8a,87,0,0,20,0,0,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,24,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c8,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7d,18,Normal
1478193194,02a0,8,20,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,0,0,8b,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,2,8,0,0,0,0,0,9,7,4f,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,130,8,5,80,0,ff,23,80,7,1e,Normal
1478193194,131,8,f2,7f,0,0,3e,7f,7,4a,Normal
1478193194,140,8,0,0,0,0,10,33,27,d3,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,14,68,77,0,0,2e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,26,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,440,8,ff,0,0,0,ff,26,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7d,29,Normal
1478193194,02a0,8,40,0,95,1c,97,2,bd,0,Normal
1478193194,316,8,5,20,cc,0c,20,1e,0,70,Normal
1478193194,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478193194,545,8,d8,57,0,8b,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0,80,0,ff,13,80,9,a4,Normal
1478193194,131,8,fb,7f,0,0,3f,7f,9,ec,Normal
1478193194,140,8,0,0,0,0,14,22,29,8b,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,350,8,5,20,34,68,77,0,0,0e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,24,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,24,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,cc,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7d,7,Normal
1478193194,02a0,8,0,0,95,1c,97,2,bd,0,Normal
1478193194,430,8,0,0,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,04b1,8,0,0,0,0,0,0,0,0,Normal
1478193194,01f1,8,8,0,0,0,0,0,0,0,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,2,8,0,0,0,0,0,9,0a,ce,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,5,80,0,ff,1b,80,0a,bb,Normal
1478193194,131,8,12,80,0,0,2c,7f,0a,c9,Normal
1478193194,140,8,0,0,0,0,16,22,2a,af,Normal
1478193194,350,8,5,20,44,68,77,0,0,7e,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,10,40,60,ff,78,25,0c,0,Normal
1478193194,370,8,0,20,0,0,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,440,8,ff,0,0,0,ff,25,0c,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,316,8,5,20,c4,0c,20,1e,0,70,Normal
1478193194,018f,8,fe,50,0,0,0,4b,0,0,Normal
1478193194,260,8,14,20,24,30,8,94,7d,18,Normal
1478193194,02a0,8,20,0,95,1c,97,2,bd,0,Normal
1478193194,329,8,0c,bb,7f,14,11,20,0,14,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,545,8,d8,57,0,8c,0,0,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,02c0,8,15,0,0,0,0,0,0,0,Normal
1478193194,2,8,0,0,0,0,0,9,0b,d3,Normal
1478193194,153,8,0,21,10,ff,0,ff,0,0,Normal
1478193194,043f,8,1,45,60,ff,6b,0,0,0,Spoofing drive gear
1478193194,130,8,0a,80,0,ff,20,80,0b,52,Normal
1478193194,131,8,1b,80,0,0,20,7f,0b,51,Normal
